ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Ayoreo-41_fall-1,,Ayoreo,41_fall,basaja; ĩkorã,bas+aja,b a s + a h a,,benz2020;schmeda1998;briggs2015,,,,,1303 1304,,,"['fall', '_:loc']"
Ayoreo-41_fall-2,,Ayoreo,41_fall,basaja; ĩkorã,ĩkorã,ĩː k oː ɹ ã ʔ,,benz2020;schmeda1998;briggs2015,,,,,1305,,,[]
Ayoreo-41_fall-3,,Ayoreo,41_fall,base,ba+s+e,b a s e,,benz2020;schmeda1998;briggs2015,,,,,1303 1306 656,,,[]
Ayoreo-41_fall-4,,Ayoreo,41_fall,basiji,ba+s+iji,b a s + i h i,,benz2020;schmeda1998;briggs2015,,,,,1303 1306 1304,,,"['fall', '_:loc']"
Ayoreo-41_fall-5,,Ayoreo,41_fall,coã,coã,k o ã,,benz2020;schmeda1998;briggs2015,,,,,1305,,,[]
Ayoreo-148_short-1,,Ayoreo,148_short,catade,catade,k a t a d e,,benz2020;schmeda1998;briggs2015,,,,,1315 661,,,[]
Ayoreo-148_short-2,,Ayoreo,148_short,cotote,cotote,k o t o t e,,benz2020;schmeda1998;briggs2015,,,,,1315,,,[]
Ayoreo-148_short-3,,Ayoreo,148_short,utugude,utugude,u t u g u d e,,benz2020;schmeda1998;briggs2015,,,,,1316 661,,,[]
Ayoreo-148_short-4,,Ayoreo,148_short,yajuque,yajuque,j a h u k e,,benz2020;schmeda1998;briggs2015,,,,,1317,,,[]
Ayoreo-149_five-1,,Ayoreo,149_five,cheja ñimanai; chejna yijmanai,chejna yijmanai,tʃ e n̥ a + j i + m̥ a n aː i,,benz2020;schmeda1998;briggs2015,,,,,164 1328 1329,,,"['complete', '_:poss', 'hand']"
Ayoreo-192_grass-1,,Ayoreo,192_grass,eapijnoningãi; jnakarai,eapijnoningãi,e a p i n̥ o n i ŋ ã i,,benz2020;schmeda1998;briggs2015,,,,,1338,,,[]
Ayoreo-192_grass-2,,Ayoreo,192_grass,eapijnoningãi; jnakarai,jnakarai,n̥ aː k a ɹ aː i,,benz2020;schmeda1998;briggs2015,,,,,1339,,,[]
Ayoreo-152_one-1,,Ayoreo,152_one,choma; chõjmãrã,chõjmãrã,tʃ õ m̥ ã ɹ ã,,benz2020;schmeda1998;briggs2015,,,,,675,,,[]
Ayoreo-135_two-1,,Ayoreo,135_two,gae; gare,gare,g a ɹ e ʔ,,benz2020;schmeda1998;briggs2015,,,,,1360,,,[]
Ayoreo-15_long-1,,Ayoreo,15_long,umae; yoiko; yoiko+i,uma+e,u m a + e,,benz2020;schmeda1998;briggs2015,,,,,1363 1364,,,[]
Ayoreo-15_long-2,,Ayoreo,15_long,umae; yoiko; yoiko+i,yoiko,j oi k o,,benz2020;schmeda1998;briggs2015,,,,,1365,,,[]
Ayoreo-15_long-3,,Ayoreo,15_long,umae; yoiko; yoiko+i,yoiko+i,j oi k o + i,,benz2020;schmeda1998;briggs2015,,,,,1365 1364,,,[]
Ayoreo-15_long-4,,Ayoreo,15_long,umaeja,uma+eja,u m a + e n̥ a,,benz2020;schmeda1998;briggs2015,,,,,1363 1366,,,[]
Ayoreo-15_long-5,,Ayoreo,15_long,umaningai,uma+ningai,u m a + n i ŋ ai,,benz2020;schmeda1998;briggs2015,,,,,1363 1366,,,[]
Ayoreo-15_long-6,,Ayoreo,15_long,umaejna,uma+ejna,u m a + e n̥ a,,benz2020;schmeda1998;briggs2015,,,,,1363 1366,,,[]
Ayoreo-136_littlequantityfew-1,,Ayoreo,136_littlequantityfew,ajnami,ajn+ami,a n̥ a m i,,benz2020;schmeda1998;briggs2015,,,,,1403 1404,,,[]
Ayoreo-136_littlequantityfew-2,,Ayoreo,136_littlequantityfew,gaosi; garosi; garosia,gaosi,g a r oː s i,,benz2020;schmeda1998;briggs2015,,,,,1405,,,[]
Ayoreo-136_littlequantityfew-3,,Ayoreo,136_littlequantityfew,quingape,quingape,k i ŋ a p e,,benz2020;schmeda1998;briggs2015,,,,,1406,,,[]
Ayoreo-147_muchmany-1,,Ayoreo,147_muchmany,baseja; uasejna; uasẽjnãi,uasejna,u aː s e n̥ a,,benz2020;schmeda1998;briggs2015,,,,,1409 1410,,,[]
Ayoreo-147_muchmany-2,,Ayoreo,147_muchmany,jiei,jie+i,h j e i,,benz2020;schmeda1998;briggs2015,,,,,1410 1411,,,[]
Ayoreo-147_muchmany-3,,Ayoreo,147_muchmany,yocujuya,yocujuya,j o k u h u j a,,benz2020;schmeda1998;briggs2015,,,,,1412,,,[]
Ayoreo-39_sit-1,,Ayoreo,39_sit,akarihi,akarihi,a k a r + i h i ʔ,,benz2020;schmeda1998;briggs2015,,,,,871 1415 222,,,"['remain', '_:loc']"
Ayoreo-35_spider-1,,Ayoreo,35_spider,jobe; jesabe,jobe,h o b e,,benz2020;schmeda1998;briggs2015,,,,,1431,,,[]
Ayoreo-35_spider-2,,Ayoreo,35_spider,jobe; jesabe,jesabe,h eː s a b e,,benz2020;schmeda1998;briggs2015,,,,,1431,,,[]
Ayoreo-126_liedown-1,,Ayoreo,126_liedown,tereta; ijmaraja,tereta,t e ɹ e t a,,benz2020;schmeda1998;briggs2015,,,,,1459,,,[]
Ayoreo-126_liedown-2,,Ayoreo,126_liedown,tereta; ijmaraja,ijmar+aja,i m̥ a ɹ + a h a,,benz2020;schmeda1998;briggs2015,,,,,1460 259,,,"['lie', '_:loc']"
Ayoreo-150_ten-1,,Ayoreo,150_ten,cheja ñimanañone; chejna yijmanayone,chejna yijmana+yone,tʃ e n̥ a + j i + m̥ a n ai + o n e,,benz2020;schmeda1998;briggs2015,,,,,1474 1475 1476,,,"['complete', '_:1.poss', 'hand', '_:pl']"
Ayoreo-132_float-1,,Ayoreo,132_float,diguigai,diguigai,d i g i g ai,,benz2020;schmeda1998;briggs2015,,,,,1477,,,[]
Ayoreo-128_flea-1,,Ayoreo,128_flea,cucha acayato,cucha+acaya+to,k u tʃ a + a k a j a + t o,,benz2020;schmeda1998;briggs2015,,,,,287 1496 1497,,,"['thing', 'hair', '?']"
Ayoreo-166_deer-1,,Ayoreo,166_deer,aramoro,aramoro,a ɹ a m o ɹ o,,benz2020;schmeda1998;briggs2015,,,,,1724,,,['deer']
Ayoreo-42_hairhead-1,,Ayoreo,42_hairhead,ojo; gaterero,ojo+de,o h o + d e,,benz2020;schmeda1998;briggs2015,,,,,1509,,,"['hair', '_:pl']"
Ayoreo-42_hairhead-2,,Ayoreo,42_hairhead,ojo; gaterero,gaterero,g aː t e ɹ e ɹ o,,benz2020;schmeda1998;briggs2015,,,,,1510,,,[]
Ayoreo-42_hairhead-3,,Ayoreo,42_hairhead,gateodi,gateodi,g a t e o d i,,benz2020;schmeda1998;briggs2015,,,,,1510 1511,,,[]
Ayoreo-254_penis-1,,Ayoreo,254_penis,amuani; gapudi,amuani,a m u a n i,,benz2020;schmeda1998;briggs2015,,,,,793,,,[]
Ayoreo-254_penis-2,,Ayoreo,254_penis,amuani; gapudi,gapudi,g a p u d i,,benz2020;schmeda1998;briggs2015,,,,,1514,,,[]
Ayoreo-124_bed-1,,Ayoreo,124_bed,mochapi,mochapi,m o tʃ aː p iː,,benz2020;schmeda1998;briggs2015,,,,,1543 819,,,[]
Ayoreo-143_plantvb-1,,Ayoreo,143_plantvb,chaca,ch+aca,a k a ʔ,,benz2020;schmeda1998;briggs2015,,,,,871 1546,,,[]
Ayoreo-123_burnvbintrans-1,,Ayoreo,123_burnvbintrans,ãru,ãru,ã ɹ u,,benz2020;schmeda1998;briggs2015,,,,,327,,,[]
Ayoreo-158_nine-1,,Ayoreo,158_nine,ngangaji ti; gagajni ihi yijmanuña,ngangaji ti,ŋ a ŋ a n̥ i + i t i,,benz2020;schmeda1998;briggs2015,,,,,1566 839,,,"['four', 'there']"
Ayoreo-158_nine-2,,Ayoreo,158_nine,ngangaji ti; gagajni ihi yijmanuña,gagajni ihi yijman+uña,g a g a n̥ i + i h i + j i + m̥ a n u ɲ a,,benz2020;schmeda1998;briggs2015,,,,,1566 1567 1568 1569,,,"['four', '_:loc', '_:poss', 'hands']"
Ayoreo-156_seven-1,,Ayoreo,156_seven,gai ti; gare iji yijmanuñai,gae iti,g a e + i t i,,benz2020;schmeda1998;briggs2015,,,,,1578 847,,,"['two', 'there']"
Ayoreo-156_seven-2,,Ayoreo,156_seven,gai ti; gare iji yijmanuñai,gare iji yijman+uña+i,g a ɹ e + i h i + j i + m̥ a n u j ai,,benz2020;schmeda1998;briggs2015,,,,,1578 1579 1580 1581 1582,,,"['two', '_:loc', '_:poss', 'hands']"
Ayoreo-169_knife-1,,Ayoreo,169_knife,quesei,quese+i,k eː s eː i,,benz2020;schmeda1998;briggs2015,,,,,343 1595,,,[]
Ayoreo-170_needle-1,,Ayoreo,170_needle,ojnai; ojnai,ojna+i,oː n̥ aː i,,benz2020;schmeda1998;briggs2015,,,,,1596 1597,,,[]
Ayoreo-155_six-1,,Ayoreo,155_six,chomai ti; chojmara ihi yijmanuñai,chomai ti,tʃ o m a + i t i,,benz2020;schmeda1998;briggs2015,,,,,1617 1618,,,"['one', 'there']"
Ayoreo-155_six-2,,Ayoreo,155_six,chomai ti; chojmara ihi yijmanuñai,chojmara ihi yijmanuñai,tʃ o m̥ a ɹ a + i h i + j i + m̥ a n u ɲ ai,,benz2020;schmeda1998;briggs2015,,,,,1617 1619 1620 1621 1622,,,"['one', '_:loc', '_:1.poss', 'hands']"
Ayoreo-151_twenty-1,,Ayoreo,151_twenty,chejañu; chejna yu,chieja ayoe choma,t ʃ e h a + a j oi + t ʃ o m a,,benz2020;schmeda1998;briggs2015,,,,,1642,,,"['complete', 'person', 'one']"
Ayoreo-151_twenty-2,,Ayoreo,151_twenty,chejañu; chejna yu,chejna yu,tʃ e n̥ a + j u,,benz2020;schmeda1998;briggs2015,,,,,1642 1643,,,"['complete', '?']"
Ayoreo-157_eight-1,,Ayoreo,157_eight,gadiogui ti; gadiog iji yijmanuña,gadiogui ti,g a d j o k + i t i,,benz2020;schmeda1998;briggs2015,,,,,1665 1666,,,"['three', 'there']"
Ayoreo-157_eight-2,,Ayoreo,157_eight,gadiogui ti; gadiog iji yijmanuña,gadiog iji yijman+uña,g a d j o g + i h i + j i + m̥ a n u ɲ a,,benz2020;schmeda1998;briggs2015,,,,,1665 1667 1668 1669,,,"['three', '_:loc', '_:poss', 'hands']"
Ayoreo-159_cook-1,,Ayoreo,159_cook,yiboe,yiboe,j i b o e,,benz2020;schmeda1998;briggs2015,,,,,901 1698,,,[]
Ayoreo-159_cook-2,,Ayoreo,159_cook,chaeẽi,chaeẽi,tʃ a e ẽ i,,benz2020;schmeda1998;briggs2015,,,,,1696 1698 1697,,,[]
Ayoreo-159_cook-3,,Ayoreo,159_cook,chiajnue,chiajnue,tʃ i a n̥ u e,,benz2020;schmeda1998;briggs2015,,,,,871 1699,,,[]
Ayoreo-159_cook-4,,Ayoreo,159_cook,dichagaja,dichagaja,d i tʃ a g a h a,,benz2020;schmeda1998;briggs2015,,,,,1696 1700 1699 1701,,,[]
Ayoreo-159_cook-5,,Ayoreo,159_cook,ñaejna,ñaejna,ɲ a e n̥ a,,benz2020;schmeda1998;briggs2015,,,,,1699,,,[]
Ayoreo-210_oldwoman-1,,Ayoreo,210_oldwoman,gata,gata,g a t a,,benz2020;schmeda1998;briggs2015,,,,,904,,,[]
Ayoreo-142_sap-1,,Ayoreo,142_sap,irisi; poria irisi,poria irisi,p o ɹ i a + i ɹ i s i,,benz2020;schmeda1998;briggs2015,,,,,1706 1707,,,"['tree', 'milk']"
Ayoreo-36_spiderweb-1,,Ayoreo,36_spiderweb,jesabia,jesabia,h eː s a b i a,,benz2020;schmeda1998;briggs2015,,,,,909 908,,,[]
Ayoreo-160_fox-1,,Ayoreo,160_fox,arapurujnangue,arapurujnangue,a ɹ a p u ɹ u n̥ a ŋ e,,benz2020;schmeda1998;briggs2015,,,,,1779,,,[]
Ayoreo-211_mule-1,,Ayoreo,211_mule,burikai,burika+i,b u ɹ i k a + i,,benz2020;schmeda1998;briggs2015,,,,,970 1795,,,"['equine', '_:masc']"
Ayoreo-2_beehive-1,,Ayoreo,2_beehive,ahidi; cũterĩ,ahidi,a h i d i,,benz2020;schmeda1998;briggs2015,,,,,962,,,[]
Ayoreo-2_beehive-2,,Ayoreo,2_beehive,ahidi; cũterĩ,cũterĩ,k ũ t e ɹ ĩ,,benz2020;schmeda1998;briggs2015,,,,,960,,,[]
Ayoreo-40_borntobe-1,,Ayoreo,40_borntobe,yibase,yibase,j i + b aː s e,,benz2020;schmeda1998;briggs2015,,,,,1819 1820,,,"['_:pers', 'be.born']"
Ayoreo-40_borntobe-2,,Ayoreo,40_borntobe,batigai,batigai,b a t i g ai,,benz2020;schmeda1998;briggs2015,,,,,1821 1822,,,[]
Ayoreo-40_borntobe-3,,Ayoreo,40_borntobe,basiji,basi+ji,b a s i + x i,,benz2020;schmeda1998;briggs2015,,,,,1820,,,"['be.born', '_:loc']"
Ayoreo-121_footprint-1,,Ayoreo,121_footprint,aro,aro,a ɹ o,,benz2020;schmeda1998;briggs2015,,,,,1853,,,[]
Ayoreo-144_mute-1,,Ayoreo,144_mute,isorangojmai,isora+ngojmai,i s oː ɹ aː + ŋ o m̥ ai,,benz2020;schmeda1998;briggs2015,,,,,1912 1068,,,"['?', '?']"
Ayoreo-134_itch-1,,Ayoreo,134_itch,chigase; dorite,dorite,d o ɹ i t e ʔ,,benz2020;schmeda1998;briggs2015,,,,,1930,,,[]
Ayoreo-127_cousin-1,,Ayoreo,127_cousin,jõrai,jõra+i,h õ ɹ a + i,,benz2020;schmeda1998;briggs2015,,,,,1958 1959,,,"['cousin', '_:masc.sg']"
Ayoreo-137_potter-1,,Ayoreo,137_potter,dachorasorĩ,dachorasorĩ,d a tʃ o ɹ a s o ɹ ĩ,,benz2020;schmeda1998;briggs2015,,,,,1105 1971 1972,,,[]
Ayoreo-165_write-1,,Ayoreo,165_write,chuũsãe; ũrusãre,ũrusãre,ũ ɹ u s ã ɹ e,,benz2020;schmeda1998;briggs2015,,,,,1982,,,[]
Ayoreo-122_altar-1,,Ayoreo,122_altar,gaserani,gaaserani,g aː s e ɹ a n i,,benz2020;schmeda1998;briggs2015,,,,,1994 1995,,,[]
Cerriteno-37_husband-1,,Cerriteno,37_husband,ỹeua,ỹe+ua,j e + w a,,messineo2009,,,,,2018 26,,,"['_:poss', 'spouse']"
Cerriteno-37_husband-2,,Cerriteno,37_husband,ỹamoxogoua,ỹ+amoxogoua,j + a m o ʁ o g o w a,,messineo2009,,,,,2018 2019 26,,,"['_:poss', 'spouse']"
Cerriteno-38_wife-1,,Cerriteno,38_wife,ỹeua,ỹe+ua,j e + w a,,messineo2009,,,,,2020 29,,,"['_:poss', 'wife']"
Cerriteno-38_wife-2,,Cerriteno,38_wife,ỹamoxogoua,ỹ+amoxogoua,j + a m o ʁ o g o w a,,messineo2009,,,,,2020 556 29,,,"['_:poss', 'wife']"
Cerriteno-130_louse-1,,Cerriteno,130_louse,dalaaxat,d+alaaxat,d + a l aː ʁ a t,,messineo2009,,,,,2029 2030,,,"['_:poss', 'louse']"
Cerriteno-129_dog-1,,Cerriteno,129_dog,pỹoq,pỹoq,p j o q,,messineo2009,,,,,44,,,[]
Cerriteno-120_leg-1,,Cerriteno,120_leg,liche,li+che,l i + tʃ e,,messineo2009,,,,,2036 56,,,"['_:poss', 'leg']"
Cerriteno-125_sleep-1,,Cerriteno,125_sleep,doche,d+och+e,d + o tʃ e,,messineo2009,,,,,64 2045 1173,,,"['_:3sg', 'sleep']"
Cerriteno-44_feather-1,,Cerriteno,44_feather,laue,l+aue,l + a w e,,messineo2009,,,,,2054 2055,,,"['_:poss', 'hair']"
Cerriteno-139_earthgroundsoil-1,,Cerriteno,139_earthgroundsoil,alhua,alhua,a l w a,,messineo2009,,,,,583,,,[]
Cerriteno-167_yellow-1,,Cerriteno,167_yellow,ỹoqbi,ỹo+qbi,j o + q o w i,,messineo2009,,,,,2058 88,,,"['_:3sg', 'yellow']"
Cerriteno-133_flyvb-1,,Cerriteno,133_flyvb,huaỹo,hu+aỹo,w + a j o,,messineo2009,,,,,2059 1205,,,"['_:3sg', 'fly']"
Cerriteno-164_dust-1,,Cerriteno,164_dust,alhua soochi,alhua soochi,a l w a + s oː tʃ i,,messineo2009,,,,,2068 2069,,,"['earth', 'grind']"
Cerriteno-168_star-1,,Cerriteno,168_star,huaqajñi,huaqajñi,w a q a h ɲ i,,messineo2009,,,,,2070 2071 2072 2073,,,[]
Cerriteno-145_nearadv-1,,Cerriteno,145_nearadv,neuocte,neuocte,n e w o k t e,,messineo2009,,,,,2077,,,[]
Cerriteno-43_leaf-1,,Cerriteno,43_leaf,laue,la+ue,l + a w e,,messineo2009,,,,,2081 2082,,,"['_:poss', 'hair']"
Cerriteno-140_where-1,,Cerriteno,140_where,heoxocne huaña,heoxocne huaña,h e o ʁ o k n e + w a ɲ a,,messineo2009,,,,,639 2089,,,"['?', 'be/stay']"
Cerriteno-141_how-1,,Cerriteno,141_how,qaica eetec,qaica eetec,q ai k a + eː t e k,,messineo2009,,,,,645 2090,,,"['_:neg', 'thus']"
Cerriteno-153_three-1,,Cerriteno,153_three,tresolqa,tresolqa,t r e s o l q a,,messineo2009,,,,,2091 126,,,[]
Cerriteno-146_faradv-1,,Cerriteno,146_faradv,qaỹa'a,qaỹa'a,q a j a ʔ a,,messineo2009,,,,,2093,,,[]
Cerriteno-253_flower-1,,Cerriteno,253_flower,lauoxo,l+auoxo,l + a w o ʁ o,,messineo2009,,,,,2099 141,,,"['_:poss', 'flower']"
Cerriteno-41_fall-1,,Cerriteno,41_fall,naqañi,n+aqa+ñi,n + a q a + ɲ i,,messineo2009,,,,,2100 1305 1304,,,"['_:3sg', 'fall', '_:dir']"
Cerriteno-148_short-1,,Cerriteno,148_short,sa qaloc,sa+qaloc,s a + q a l o k,,messineo2009,,,,,2102 2103,,,"['not', 'long']"
Cerriteno-192_grass-1,,Cerriteno,192_grass,pixanaxaic,pixanaxaic,p i ʁ a n a ʁ ai k,,messineo2009,,,,,2107 2108 1339 2109,,,[]
Cerriteno-192_grass-2,,Cerriteno,192_grass,auaqpi ltolec,auaq+pi l+tolec,a w a q + p i + l + t o l e k,,messineo2009,,,,,2110 2107 2111 2112,,,"['grass', '_:pl', '_:poss', '?']"
Cerriteno-152_one-1,,Cerriteno,152_one,onolec,onolec,o n + o l e,,messineo2009,,,,,2113 2114,,,"['one', '_:dim']"
Cerriteno-135_two-1,,Cerriteno,135_two,dosolqa,dosolqa,d o s o l q a,,messineo2009,,,,,2119 687,,,[]
Cerriteno-15_long-1,,Cerriteno,15_long,haloc,haloc,h a l o k,,messineo2009,,,,,187,,,[]
Cerriteno-136_littlequantityfew-1,,Cerriteno,136_littlequantityfew,qapi,qapi,q a p i,,messineo2009,,,,,1406,,,[]
Cerriteno-136_littlequantityfew-2,,Cerriteno,136_littlequantityfew,hote qapi,hote qapi,h o t e + q a p i,,messineo2009,,,,,2134 1406,,,"['?', 'few']"
Cerriteno-147_muchmany-1,,Cerriteno,147_muchmany,qalota,qalota,q a l o t a,,messineo2009,,,,,217,,,[]
Cerriteno-39_sit-1,,Cerriteno,39_sit,nso'oñi,n+so'o+ñi,n + s o ʔ o + ɲ i,,messineo2009,,,,,2137 2138 221,,,"['_:3sg', 'sit', '_:dir']"
Cerriteno-35_spider-1,,Cerriteno,35_spider,palachelxaxa,palachelxaxa,p a l a tʃ e l ʁ a ʁ a,,messineo2009,,,,,2148,,,[]
Cerriteno-126_liedown-1,,Cerriteno,126_liedown,natanñi,n+atan+ñi,n a + t a + ɲ i,,messineo2009,,,,,2176 2177 259,,,"['come', '_:asp', '_:dir']"
Cerriteno-132_float-1,,Cerriteno,132_float,huaỹoxoota,hu+aỹo+xoo+ta,w + a j o + ʁ oː + t a,,messineo2009,,,,,2183 2184 2185 1477,,,"['_:3sg', 'fly', '_:vblz', '_:asp']"
Cerriteno-132_float-2,,Cerriteno,132_float,huaỹoxon,hu+aỹo+xon,w + a j o + ʁ o n,,messineo2009,,,,,2183 2184 2185,,,"['_:3sg', 'fly', '_:vblz']"
Cerriteno-132_float-3,,Cerriteno,132_float,nahuaỹoxootashiguem,na+hu+aỹo+xoo+ta+shiguem,n a w a j o + ʁ oː + t a + ʃ i g e m,,messineo2009,,,,,2186 2183 2184 2185 1477 2187,,,"['_:3sg', 'fly', '_:vblz', '_:asp', '_:dir']"
Cerriteno-128_flea-1,,Cerriteno,128_flea,pỹoxol lalaaxat,pỹox+ol l+alaaxat,p j o ʁ + o l + l + a l aː ʁ a t,,messineo2009,,,,,2195 2196 289 290,,,"['dog', '_:poss', 'insect']"
Cerriteno-42_hairhead-1,,Cerriteno,42_hairhead,laue,l+aue,l + a w e,,messineo2009,,,,,2207 2208,,,"['_:poss', 'hair']"
Cerriteno-124_bed-1,,Cerriteno,124_bed,laqanec,laqanec,l a q a n e k,,messineo2009,,,,,2229,,,[]
Cerriteno-124_bed-2,,Cerriteno,124_bed,lo'ochaxala,lo+'och+axa+la,l o + ʔ o tʃ + a ʁ a + l a,,messineo2009,,,,,2230 2231 2232 2233,,,"['_:poss', 'sleep', '_:nmlz', '_:loc']"
Cerriteno-123_burnvbintrans-1,,Cerriteno,123_burnvbintrans,habic,habic,h a w i k,,messineo2009,,,,,2238 325,,,[]
Cerriteno-170_needle-1,,Cerriteno,170_needle,qana,qana,q a n a,,messineo2009,,,,,1596,,,[]
Cerriteno-209_oldman-1,,Cerriteno,209_oldman,hote ỹaxaic,hote ỹaxai+c,h o t e + j a ʁ ai + k,,messineo2009,,,,,353 355 42,,,"['_:?', 'old', '_:masc']"
Cerriteno-36_spiderweb-1,,Cerriteno,36_spiderweb,poq palachelxaxa,poq palachelxaxa,p o q + p a l a tʃ e l ʁ a ʁ a,,messineo2009,,,,,908 2271,,,"['?', 'spider']"
Cerriteno-160_fox-1,,Cerriteno,160_fox,huaỹaxa,huaỹaxa,w a j a ʁ a,,messineo2009,,,,,940,,,[]
Cerriteno-211_mule-1,,Cerriteno,211_mule,moola,moola,m oː l a,,messineo2009,,,,,953,,,[]
Cerriteno-40_borntobe-1,,Cerriteno,40_borntobe,negueñi,negue+ñi,n e g e + ɲ i,,messineo2009,,,,,2338 2339 2338,,,"['be.born', '_:down']"
Cerriteno-144_mute-1,,Cerriteno,144_mute,qaicaua l'aqtaqa,qaicaua l+'aqtaqa,q ai k a w a + l + ʔ a q t a q a,,messineo2009,,,,,2401 2402 2403 2404,,,"['_:neg.ex', '_:poss', 'speech']"
Cerriteno-134_itch-1,,Cerriteno,134_itch,shiqui,shiqui,ʃ i k i,,messineo2009,,,,,2423,,,[]
Cerriteno-127_cousin-1,,Cerriteno,127_cousin,ỹaqaỹa,ỹa+qaỹa,j a + q a j a,,messineo2009,,,,,2435 514,,,"['_:poss', 'brother']"
Cerriteno-127_cousin-2,,Cerriteno,127_cousin,qalỹa,qa+l+ỹa,q a + l + j a,,messineo2009,,,,,514 2436 2435,,,"['brother', '_:poss', 'other']"
Cerriteno-127_cousin-3,,Cerriteno,127_cousin,nososhic,nososhic,n o s o ʃ i k,,messineo2009,,,,,2437,,,[]
Cerriteno-127_cousin-4,,Cerriteno,127_cousin,ỹasoshic,ỹasoshic,j a s o ʃ i k,,messineo2009,,,,,2437,,,[]
Chamacoco-130_louse-1,,Chamacoco,130_louse,hnatsɨkɨta,hnatsɨkɨta,n̥ a ts ɨ k ɨ t a,,ciucci2013,,,,,2454,,,[]
Chamacoco-164_dust-1,,Chamacoco,164_dust,ukult,ukult,u k u l t,,ciucci2013,,,,,2457,,,[]
Chamacoco-42_hairhead-1,,Chamacoco,42_hairhead,akɨrt; akɨrtɨsh (largo),akɨrt,a k ɨ̃ r t,,ciucci2013,,,,,2466,,,[]
Chamacoco-254_penis-1,,Chamacoco,254_penis,ajɨta,ajɨta,a x ɨ t a,,ciucci2013,,,,,1514,,,[]
Chamacoco-124_bed-1,,Chamacoco,124_bed,arpich,arpich,a r p i tɕ,,ciucci2013,,,,,819,,,[]
Chamacoco-124_bed-2,,Chamacoco,124_bed,kamɨt,kamɨt,k a m ɨ t,,ciucci2013,,,,,1543,,,[]
Chamacoco-124_bed-3,,Chamacoco,124_bed,ɨteẽch,ɨteẽch,ɨ t ẽː tɕ,,ciucci2013,,,,,2469,,,[]
Chorote-163_see-1,,Chorote,163_see,we'en,we'en,w e ʔ e n,,drayson2009;scarpa2010,,,,,1145,,,[]
Chorote-37_husband-1,,Chorote,37_husband,jik-'iemjla,ji+k'iemjla,x i + kˀ j e m ʱl a,,drayson2009;scarpa2010,,,,,8074 555,,,"['_:poss', 'husband']"
Chorote-38_wife-1,,Chorote,38_wife,jik-'iemjla,ji+k'iemjla,x i + kˀ j e m ʱl a,,drayson2009;scarpa2010,,,,,8074 28,,,"['_:poss', 'spouse']"
Chorote-138_hear-1,,Chorote,138_hear,ipi'ya; tipechi',i+pi'ya,i + p i ʔ j a,,drayson2009;scarpa2010,,,,,1001 2493,,,"['_:3sg', 'hear']"
Chorote-138_hear-2,,Chorote,138_hear,ipi'ya; tipechi',tipechi',t i p e tʃ i ʔ,,drayson2009;scarpa2010,,,,,557,,,[]
Chorote-130_louse-1,,Chorote,130_louse,jijlies,ji+jlies,x i + ʱl j e s,,drayson2009;scarpa2010,,,,,8074 2501,,,"['_:poss', 'louse']"
Chorote-129_dog-1,,Chorote,129_dog,alena,alena,a l eː n a,,drayson2009;scarpa2010,,,,,7891 4648,,,[]
Chorote-120_leg-1,,Chorote,120_leg,jlekijna',jl+ekijna',ʱl + e k i ʱn a ʔ,,drayson2009;scarpa2010,,,,,2036 2509,,,"['_:poss', 'leg']"
Chorote-125_sleep-1,,Chorote,125_sleep,imia'a,i+mia'a,i + m j a ʔ a,,drayson2009;scarpa2010,,,,,1001 1174,,,"['_:3sg', 'sleep']"
Chorote-44_feather-1,,Chorote,44_feather,wole',wole',w o l e ʔ,,drayson2009;scarpa2010,,,,,2520,,,[]
Chorote-139_earthgroundsoil-1,,Chorote,139_earthgroundsoil,ajnat,ajnat,a ʱn a t,,drayson2009;scarpa2010,,,,,3106,,,[]
Chorote-154_four-1,,Chorote,154_four,ijniujlits'i,i+jniujli+ts'i,i + ʱn j u ʱl i + tsˀ i,,drayson2009;scarpa2010,,,,,2529 2530 2531,,,"['_:3s', 'fit', '?']"
Chorote-167_yellow-1,,Chorote,167_yellow,maja',maja',m a x a ʔ,,drayson2009;scarpa2010,,,,,2533,,,[]
Chorote-133_flyvb-1,,Chorote,133_flyvb,ijwi'ya',i+jwi'ya',i + ʱw i ʔ j a ʔ,,drayson2009;scarpa2010,,,,,1001 2535,,,"['_:3sg', 'fly']"
Chorote-164_dust-1,,Chorote,164_dust,lamak m,lamak,l a m a k,,drayson2009;scarpa2010,,,,,2547,,,[]
Chorote-168_star-1,,Chorote,168_star,kates,kates,k a t e s,,drayson2009;scarpa2010,,,,,605,,,[]
Chorote-145_nearadv-1,,Chorote,145_nearadv,ja tofwe,ja+tofwe,x a + t o f w e,,drayson2009;scarpa2010,,,,,615 2557,,,"['_:neg', 'far']"
Chorote-43_leaf-1,,Chorote,43_leaf,ji'wole,ji+'wole,x i + ʔ w o l e,,drayson2009;scarpa2010,,,,,8074 2082,,,"['_:poss', 'leaf']"
Chorote-140_where-1,,Chorote,140_where,"naja, naja pa",naja,n a x a,,drayson2009;scarpa2010,,,,,2574,,,[]
Chorote-141_how-1,,Chorote,141_how,"naja, nit'i",naja,n a x a,,drayson2009;scarpa2010,,,,,2579,,,[]
